yyyyWW,Rank,Title,Artist,Album,Genre
201929,5,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201929,6,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201929,14,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201929,16,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201929,21,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201929,22,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201929,27,Can You Feel the Love Tonight,Beyonce,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201929,28,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201929,29,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201929,30,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201929,32,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201929,36,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201929,40,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201929,44,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201929,54,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201929,64,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201929,65,"You've Got a Friend in Me (From ""Toy Story""/Soundtrack Version)",Randy Newman,토이 스토리 OST,"컨트리, 애니메이션/웹툰, 키즈, 만화"
201929,66,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"랩/힙합, 국외영화"
201929,77,A Whole New World (End Title),ZAYN,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201929,79,Let It Go,Idina Menzel,겨울왕국 OST,"POP, 애니메이션/웹툰, 키즈, 만화"
201929,83,Hakuna Matata,Billy Eichner,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201929,88,Speechless (Part 1),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201929,89,I Just Can`t Wait to Be King,JD McCrary,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201929,96,Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),Beyonce,Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),"POP, 국외영화"
201929,100,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201930,2,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201930,5,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201930,8,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201930,9,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201930,16,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201930,18,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201930,21,Can You Feel the Love Tonight,Beyonce,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201930,24,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201930,25,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201930,31,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201930,32,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201930,34,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201930,35,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201930,37,Hakuna Matata,Billy Eichner,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201930,40,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201930,41,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201930,49,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201930,62,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201930,63,I Just Can`t Wait to Be King,JD McCrary,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201930,70,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201930,73,Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),Beyonce,Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),"POP, 국외영화"
201930,75,"You've Got a Friend in Me (From ""Toy Story""/Soundtrack Version)",Randy Newman,토이 스토리 OST,"컨트리, 애니메이션/웹툰, 키즈, 만화"
201930,84,The Lion Sleeps Tonight,Billy Eichner,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201930,85,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"랩/힙합, 국외영화"
201930,88,Let It Go,Idina Menzel,겨울왕국 OST,"POP, 애니메이션/웹툰, 키즈, 만화"
201930,94,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201930,97,Circle of Life/Nants` Ingonyama,Lindiwe Mkhize,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201931,3,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201931,7,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201931,10,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201931,11,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201931,16,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201931,21,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201931,23,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201931,25,Can You Feel the Love Tonight,Beyonce,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201931,26,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201931,30,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201931,35,Hakuna Matata,Billy Eichner,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201931,36,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201931,37,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201931,46,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201931,49,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201931,53,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201931,60,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201931,61,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201931,69,I Just Can`t Wait to Be King,JD McCrary,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201931,76,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201931,82,Let It Go,Idina Menzel,겨울왕국 OST,"POP, 애니메이션/웹툰, 키즈, 만화"
201931,83,"You've Got a Friend in Me (From ""Toy Story""/Soundtrack Version)",Randy Newman,토이 스토리 OST,"컨트리, 애니메이션/웹툰, 키즈, 만화"
201931,90,Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),Beyonce,Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),"POP, 국외영화"
201931,92,Circle of Life/Nants` Ingonyama,Lindiwe Mkhize,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201931,93,꽃 (Prod. 로코베리),윤미래,영화 `김복동` OST,"발라드, 국내영화"
201931,96,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201931,98,How Far I`ll Go,Auli`i Cravalho,영화 모아나 OST Deluxe Edition (Moana OST Deluxe Edition),국외영화
201931,100,The Lion Sleeps Tonight,Billy Eichner,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201932,4,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201932,10,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201932,13,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201932,14,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201932,17,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201932,24,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201932,25,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201932,28,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201932,29,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201932,32,Can You Feel the Love Tonight,Beyonce,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201932,48,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201932,49,How Long Will I Love You,Ellie Goulding,어바웃타임 OST,"록/메탈, 국외영화"
201932,50,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201932,52,Hakuna Matata,Billy Eichner,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201932,62,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201932,65,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201932,70,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201932,71,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201932,72,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201932,80,꽃 (Prod. 로코베리),윤미래,영화 `김복동` OST,"발라드, 국내영화"
201932,93,Let It Go,Idina Menzel,겨울왕국 OST,"POP, 애니메이션/웹툰, 키즈, 만화"
201932,94,I Just Can`t Wait to Be King,JD McCrary,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201932,99,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201933,7,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201933,12,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201933,18,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201933,19,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201933,20,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201933,24,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201933,25,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201933,27,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201933,32,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201933,42,Can You Feel the Love Tonight,Beyonce,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201933,59,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201933,66,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201933,69,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201933,71,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201933,83,Hakuna Matata,Billy Eichner,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201933,84,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201933,85,One Jump Ahead,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201933,91,Speechless (Part 2),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201933,98,Let It Go,Idina Menzel,겨울왕국 OST,"POP, 애니메이션/웹툰, 키즈, 만화"
201934,8,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201934,14,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201934,20,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201934,21,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201934,23,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201934,25,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201934,26,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201934,28,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201934,37,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201934,58,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201934,61,Can You Feel the Love Tonight,Beyonce,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201934,75,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201934,78,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201934,79,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201934,85,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201934,100,Speechless (Full),Naomi Scott,Aladdin (Korean Original Motion Picture Soundtrack),"POP, 국외영화"
201935,8,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201935,16,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201935,20,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201935,21,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201935,22,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201935,24,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201935,25,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201935,28,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201935,38,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201935,42,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201935,61,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201935,75,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201935,79,Can You Feel the Love Tonight,Beyonce,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201935,92,A Whole New World (End Title) (From `Aladdin`),ZAYN,A Whole New World (End Title) (From `Aladdin`),"POP, 국외영화"
201935,96,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201935,100,Friend Like Me (End Title) (Feat. DJ Khaled),Will Smith,Aladdin (Korean Original Motion Picture Soundtrack),"랩/힙합, 국외영화"
201936,9,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201936,16,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201936,20,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201936,21,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201936,23,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201936,24,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201936,25,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201936,27,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201936,40,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201936,47,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201936,60,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201936,76,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201936,78,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201936,88,Can You Feel the Love Tonight,Beyonce,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201936,96,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201936,98,I Believe,신승훈,엽기적인 그녀 OST,"발라드, 국내영화"
201936,99,너에게 난 나에게 넌,자전거 탄 풍경,클래식 OST,국내영화
201937,9,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201937,15,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201937,19,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201937,21,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201937,23,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201937,24,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201937,26,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201937,28,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201937,40,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201937,52,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201937,54,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201937,65,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201937,87,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201937,93,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201937,94,Can You Feel the Love Tonight,Beyonce,라이온 킹 (영화 라이온 킹 OST),"POP, 국외영화"
201938,10,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201938,15,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201938,19,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201938,20,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201938,24,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201938,27,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201938,28,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201938,29,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201938,42,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201938,51,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201938,67,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201938,68,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201938,81,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201938,93,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201938,94,Don’t Call Me Angel (Charlie’s Angels),Ariana Grande,Don’t Call Me Angel (Charlie’s Angels),"POP, 국외영화"
201938,100,A Step You Can’t Take Back,Keira Knightley,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"록/메탈, 국외영화"
201939,10,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201939,15,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201939,18,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"POP, 록/메탈, 국외영화"
201939,20,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"랩/힙합, 국외영화"
201939,23,See You Again (폴 워커 추모 엔딩곡),Charlie Puth,분노의 질주: 더 세븐 OST,"랩/힙합, 국외영화"
201939,28,Shallow,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201939,29,Prince Ali,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201939,31,Arabian Nights (2019),Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201939,44,I`ll Never Love Again (Film Version),Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201939,52,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan Gosling,라라 랜드 OST,"POP, 국외영화"
201939,73,This Is Me,Keala Settle,위대한 쇼맨 (The Greatest Showman) OST,"POP, 국외영화"
201939,76,Friend Like Me,Will Smith,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201939,86,희재,성시경,국화꽃 향기 OST,"발라드, 국내영화"
201939,95,A Step You Can’t Take Back,Keira Knightley,Begin Again - Music From And Inspired By The Original Motion Picture(비긴 어게인ost),"록/메탈, 국외영화"
201939,97,Always Remember Us This Way,Lady GaGa,A Star Is Born Soundtrack(스타 이즈 본 OST),"POP, 국외영화"
201939,98,Falling Slowly,Glen Hansard & Marketa Irglova,원스 (Once) OST,국외영화
201940,9,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
201940,14,A Whole New World,Mena Massoud,Aladdin (Original Motion Picture Soundtrack)/영화 알라딘 OST,"POP, 국외영화"
